customer,product
4047,sliced cheese
4048,processed cheese
4048,rolls/buns
4048,pastry
4048,roll products 
4049,margarine
4050,yogurt
4051,chicken
4051,other vegetables
4051,bottled water
4051,chewing gum
4052,softener
4053,sausage
4053,ham
4053,pip fruit
4053,whole milk
4054,butter milk
4054,yogurt
4054,hard cheese
4054,spread cheese
4055,rolls/buns
4055,pastry
4055,margarine
4055,salty snack
4056,shopping bags
4057,hard cheese
4057,white bread
4057,brown bread
4058,long life bakery product
4059,chicken
4060,frankfurter
4060,beef
4060,citrus fruit
4060,whole milk
4061,rolls/buns
4061,semi-finished bread
4061,coffee
4061,bottled beer
4062,pastry
4062,mustard
4062,bottled beer
4063,shopping bags
4064,tropical fruit
4064,rolls/buns
4064,pastry
4065,frozen meals
4065,rolls/buns
4065,bottled beer
4066,whole milk
4067,pork
4067,sugar
4067,newspapers
4068,hamburger meat
4068,pip fruit
4068,whole milk
4068,hard cheese
4069,chocolate
4070,other vegetables
4070,pastry
4070,candy
4070,napkins
4071,domestic eggs
4071,rolls/buns
4072,hamburger meat
4072,hard cheese
4072,frozen vegetables
4072,soda
4073,berries
4073,root vegetables
4073,whole milk
4073,curd
4074,frozen fish
4074,domestic eggs
4074,rolls/buns
4075,pastry
4075,soda
4076,sausage
4076,yogurt
4076,rolls/buns
4076,soda
4077,frozen vegetables
4078,dessert
4078,rolls/buns
4078,sugar
4078,bottled water
4079,pip fruit
4079,whole milk
4079,domestic eggs
4080,liver loaf
4080,beef
4080,onions
4080,specialty chocolate
4081,napkins
4081,shopping bags
4082,root vegetables
4082,whole milk
4082,rolls/buns
4082,specialty chocolate
4083,root vegetables
4083,yogurt
4083,pastry
4084,other vegetables
4084,rolls/buns
4084,soda
4085,chicken
4085,pip fruit
4085,whole milk
4085,pastry
4086,coffee
4087,rolls/buns
4088,butter milk
4088,canned fish
4089,butter milk
4089,soft cheese
4089,rolls/buns
4090,onions
4090,other vegetables
4090,specialty cheese
4091,ham
4091,hamburger meat
4091,other vegetables
4091,whole milk
4092,curd
4092,mayonnaise
4092,domestic eggs
4092,rolls/buns
4093,margarine
4094,coffee
4095,chicken
4095,other vegetables
4095,whole milk
4095,yogurt
4096,frozen vegetables
4096,coffee
4096,bottled beer
4096,red/blush wine
4097,whole milk
4097,curd
4097,dessert
4097,shopping bags
4098,frankfurter
4098,hamburger meat
4098,tropical fruit
4098,root vegetables
4099,domestic eggs
4099,Instant food products
4099,detergent
4100,citrus fruit
4100,pip fruit
4100,whole milk
4100,curd
4101,whipped/sour cream
4101,bottled water
4101,bottled beer
4101,specialty chocolate
4102,shopping bags
4103,tropical fruit
4103,whole milk
4103,cat food
4103,popcorn
4104,specialty bar
4105,citrus fruit
4105,other vegetables
4105,butter
4105,brown bread
4106,baking powder
4106,bottled water
4106,soda
4107,whole milk
4108,canned beer
4109,canned beer
4110,citrus fruit
4110,rolls/buns
4110,pastry
4110,soda
4111,pot plants
4111,shopping bags
4112,chicken
4112,onions
4112,other vegetables
4112,whole milk
4113,frozen fish
4113,brown bread
4113,soda
4113,white wine
4114,canned beer
4115,sugar
4115,bottled water
4115,white wine
4116,pork
4116,tropical fruit
4116,whole milk
4116,curd
4117,frozen meals
4117,domestic eggs
4117,margarine
4117,pickled vegetables
4118,soda
4118,bottled beer
4118,pot plants
4119,rolls/buns
4119,soda
4119,waffles
4119,chewing gum
4120,whole milk
4120,frozen vegetables
4120,rolls/buns
4120,pastry
4121,kitchen towels
4121,newspapers
4122,rolls/buns
4122,brown bread
4122,fruit/vegetable juice
4122,newspapers
4123,mayonnaise
4123,rolls/buns
4124,rolls/buns
4125,pork
4125,frozen vegetables
4125,pastry
4125,misc. beverages
4126,citrus fruit
4126,other vegetables
4126,whole milk
4126,flour
4127,beverages
4128,napkins
4129,canned beer
4130,soda
4130,chewing gum
4130,newspapers
4130,photo/film
4131,bottled beer
4131,liquor (appetizer)
4131,dishes
4132,sausage
4132,pork
4132,beef
4132,hamburger meat
4133,grapes
4133,root vegetables
4133,other vegetables
4133,dessert
4134,rolls/buns
4134,dog food
4134,napkins
4135,sausage
4135,bottled beer
4135,dish cleaner
4136,rolls/buns
4136,canned beer
4137,tropical fruit
4137,grapes
4137,UHT-milk
4137,pickled vegetables
4138,jam
4138,coffee
4138,salty snack
4139,frankfurter
4139,pork
4139,root vegetables
4139,whole milk
4140,yogurt
4140,frozen fish
4140,soda
4141,sausage
4141,citrus fruit
4141,berries
4141,other vegetables
4142,hard cheese
4142,rolls/buns
4142,bottled water
4143,sausage
4143,butter milk
4143,rolls/buns
4143,bottled water
4144,soda
4144,canned beer
4144,shopping bags
4145,whole milk
4145,rolls/buns
4146,root vegetables
4146,herbs
4146,whole milk
4146,butter milk
4147,cream cheese 
4147,waffles
4147,napkins
4147,newspapers
4148,sausage
4148,rolls/buns
4148,brandy
4149,root vegetables
4149,other vegetables
4149,whole milk
4149,butter
4150,mustard
4150,bottled water
4150,flower (seeds)
4151,tropical fruit
4151,candy
4152,hamburger meat
4152,fruit/vegetable juice
4152,canned beer
4152,white wine
4153,meat
4153,whole milk
4153,yogurt
4153,soda
4154,male cosmetics
4155,soda
4156,frankfurter
4156,white bread
4156,margarine
4156,shopping bags
4157,other vegetables
4158,whole milk
4158,fruit/vegetable juice
4159,pastry
4159,newspapers
4160,canned beer
4160,salty snack
4161,canned beer
4162,condensed milk
4162,coffee
4163,ham
4163,citrus fruit
4163,tropical fruit
4163,whole milk
4164,yogurt
4164,whipped/sour cream
4164,soda
4165,cream cheese 
4166,pork
4166,root vegetables
4166,onions
4166,other vegetables
4167,margarine
4167,sugar
4167,spices
4168,pastry
4168,soda
4169,citrus fruit
4169,pip fruit
4169,root vegetables
4169,onions
4170,herbs
4170,other vegetables
4170,whole milk
4170,butter
4171,processed cheese
4171,frozen vegetables
4171,bottled water
4171,red/blush wine
4172,long life bakery product
4172,chocolate
4172,rubbing alcohol
4172,hygiene articles
4173,napkins
4174,meat
4174,finished products
4174,white bread
4174,long life bakery product
4175,shopping bags
4176,soda
4176,fruit/vegetable juice
4176,specialty bar
4177,yogurt
4177,cream cheese 
4177,rolls/buns
4177,chocolate
4178,whipped/sour cream
4178,domestic eggs
4178,margarine
4179,sausage
4179,other vegetables
4179,yogurt
4179,bottled water
4180,soda
4180,canned beer
4180,shopping bags
4181,canned beer
4182,root vegetables
4182,other vegetables
4182,photo/film
4183,pastry
4183,soda
4184,rolls/buns
4184,coffee
4184,red/blush wine
4184,chewing gum
4185,rolls/buns
4186,frankfurter
4186,sausage
4186,pip fruit
4186,other vegetables
4187,rolls/buns
4187,sweet spreads
4187,chocolate
4188,sausage
4188,yogurt
4188,rolls/buns
4188,pastry
4189,dog food
4189,soda
4190,liquor
4191,yogurt
4191,rolls/buns
4192,frankfurter
4192,rolls/buns
4192,brown bread
4192,shopping bags
4193,ham
4193,pork
4193,other vegetables
4193,whole milk
4194,frozen vegetables
4194,rolls/buns
4194,rum
4195,chocolate
4196,bottled beer
4196,newspapers
4197,chicken
4197,citrus fruit
4197,tropical fruit
4197,other vegetables
4198,whole milk
4198,whipped/sour cream
4198,rolls/buns
4198,pastry
4199,flour
4199,specialty chocolate
4200,specialty cheese
4200,hygiene articles
4200,newspapers
4200,shopping bags
4201,frankfurter
4201,sausage
4201,citrus fruit
4201,root vegetables
4202,other vegetables
4202,whole milk
4202,yogurt
4202,whipped/sour cream
4203,frozen vegetables
4203,white bread
4203,brown bread
4203,pasta
4204,vinegar
4204,soda
4204,salty snack
4204,detergent
4205,pip fruit
4205,bottled beer
4206,canned beer
4207,pork
4207,other vegetables
4207,soda
4208,canned beer
4209,beef
4209,root vegetables
4209,other vegetables
4209,whole milk
4210,dessert
4210,yogurt
4210,rolls/buns
4210,margarine
4211,jam
4211,soda
4211,liquor (appetizer)
4211,waffles
4212,chocolate marshmallow
4212,candy
4212,bathroom cleaner
4212,light bulbs
4213,rolls/buns
4213,pastry
4214,dental care
4214,male cosmetics
4215,sausage
4215,turkey
4215,beef
4215,citrus fruit
4216,herbs
4216,flour
4216,margarine
4216,Instant food products
4217,bottled water
4218,rolls/buns
4218,soda
4219,whole milk
4219,pastry
4219,soda
4220,beef
4220,tropical fruit
4220,root vegetables
4220,whole milk
4221,ham
4221,whole milk
4221,domestic eggs
4221,tea
4222,bottled water
4222,bottled beer
4223,finished products
4223,chicken
4223,pork
4223,beef
4224,hamburger meat
4224,berries
4224,butter
4224,domestic eggs
4225,rolls/buns
4225,brown bread
4225,pastry
4225,flour
4226,Instant food products
4226,soda
4226,salty snack
4226,chocolate
4227,specialty chocolate
4227,hygiene articles
4227,flower (seeds)
4228,dessert
4228,beverages
4228,ice cream
4228,soda
4229,rolls/buns
4229,bottled water
4229,bottled beer
4230,sausage
4230,liver loaf
4230,misc. beverages
4230,fruit/vegetable juice
4231,canned beer
4231,salty snack
4231,shopping bags
4232,citrus fruit
4232,soda
4232,misc. beverages
4232,canned beer
4233,chocolate
4233,specialty chocolate
4233,candy
4233,shopping bags
4234,whole milk
4234,frozen vegetables
4235,whole milk
4235,curd
4235,margarine
4236,sausage
4236,yogurt
4236,cream
4237,root vegetables
4237,whole milk
4237,oil
4237,mustard
4238,fruit/vegetable juice
4238,waffles
4238,dishes
4238,shopping bags
4239,organic sausage
4239,rolls/buns
4240,pork
4240,tropical fruit
4240,other vegetables
4240,coffee
4241,shopping bags
4242,dessert
4242,yogurt
4242,rolls/buns
4242,meat spreads
4243,bottled water
4243,soda
4243,chocolate
4243,shopping bags
4244,canned beer
4245,citrus fruit
4245,root vegetables
4245,other vegetables
4245,whipped/sour cream
4246,processed cheese
4246,rolls/buns
4246,newspapers
4247,hamburger meat
4247,root vegetables
4247,frozen vegetables
4247,rolls/buns
4248,brown bread
4248,margarine
4248,soda
4248,fruit/vegetable juice
4249,white wine
4249,kitchen towels
4249,newspapers
4250,citrus fruit
4250,tropical fruit
4250,pip fruit
4250,grapes
4251,berries
4251,root vegetables
4251,other vegetables
4251,beverages
4252,Instant food products
4252,long life bakery product
4253,other vegetables
4254,canned beer
4255,rolls/buns
4255,canned fruit
4256,ham
4256,other vegetables
4256,condensed milk
4256,domestic eggs
4257,salty snack
4258,beverages
4258,waffles
4259,whole milk
4259,brown bread
4259,pastry
4260,canned beer
4261,frankfurter
4261,sausage
4261,whole milk
4261,margarine
4262,sauces
4262,chocolate
4263,whole milk
4263,frozen dessert
4263,margarine
4263,snack products
4264,citrus fruit
4265,frankfurter
4265,pork
4265,herbs
4265,other vegetables
4266,butter
4266,rolls/buns
4267,frankfurter
4267,sausage
4267,other vegetables
4267,whole milk
4268,butter
4268,curd
4268,dessert
4268,yogurt
4269,brown bread
4269,pastry
4269,waffles
4269,chocolate
4270,dishes
4271,yogurt
4271,beverages
4271,bottled beer
4271,dishes
4272,whipped/sour cream
4272,condensed milk
4272,domestic eggs
4272,flour
4273,oil
4273,sugar
4274,candy
4275,frankfurter
4275,rolls/buns
4276,chicken
4276,beef
4276,pip fruit
4276,berries
4277,other vegetables
4277,whole milk
4277,whipped/sour cream
4277,frozen fruits
4278,frozen meals
4278,domestic eggs
4278,salty snack
4279,sausage
4279,rolls/buns
4280,brown bread
4281,pip fruit
4281,other vegetables
4281,whole milk
4281,whipped/sour cream
4282,coffee
4283,bottled water
4283,long life bakery product
4284,chicken
4284,UHT-milk
4284,frozen vegetables
4284,ice cream
4285,pickled vegetables
4285,bottled beer
4285,newspapers
4285,shopping bags
4286,sausage
4286,tropical fruit
4286,other vegetables
4286,butter
4287,sliced cheese
4287,domestic eggs
4287,rolls/buns
4287,brown bread
4288,napkins
4289,chicken
4289,pork
4289,butter
4289,candles
4290,pork
4290,yogurt
4290,beverages
4290,frozen vegetables
4291,frozen meals
4291,rolls/buns
4291,potato products
4291,bottled beer
4292,chocolate marshmallow
4292,kitchen towels
4293,ham
4293,rolls/buns
4293,soda
4293,shopping bags
4294,citrus fruit
4294,root vegetables
4294,domestic eggs
4294,margarine
4295,dishes
4296,rolls/buns
4296,pastry
4296,pasta
4296,soda
4297,fruit/vegetable juice
4297,specialty chocolate
4298,tropical fruit
4298,nuts/prunes
4298,whole milk
4298,whipped/sour cream
4299,waffles
4299,newspapers
4300,other vegetables
4300,whole milk
4300,whipped/sour cream
4300,condensed milk
4301,rolls/buns
4301,shopping bags
4302,other vegetables
4302,white bread
4302,newspapers
4303,photo/film
4304,pork
4304,tropical fruit
4304,root vegetables
4304,whipped/sour cream
4305,UHT-milk
4305,frozen vegetables
4305,roll products 
4305,oil
4306,bottled water
4306,candy
4307,pastry
4307,sugar
4307,mustard
4307,chewing gum
4308,shopping bags
4309,frankfurter
4310,rolls/buns
4310,soda
4311,berries
4311,cookware
4311,flower (seeds)
4312,photo/film
4312,shopping bags
4313,photo/film
4314,whole milk
4314,butter
4314,curd
4314,frozen vegetables
4315,bottled water
4315,bottled beer
4315,detergent
4315,pot plants
4316,shopping bags
4317,waffles
4318,sausage
4318,sliced cheese
4318,cream cheese 
4318,candy
4319,shopping bags
4320,hamburger meat
4320,other vegetables
4320,margarine
4320,sugar
4321,baking powder
4321,sweet spreads
4321,fruit/vegetable juice
4321,chewing gum
4322,specialty bar
4323,canned beer
4324,other vegetables
4324,specialty cheese
4325,chicken
4325,whole milk
4325,frozen vegetables
4325,brown bread
4326,sugar
4326,dog food
4327,ice cream
4327,chewing gum
4328,pork
4328,tropical fruit
4328,root vegetables
4328,herbs
4329,whole milk
4329,butter
4329,domestic eggs
4329,rolls/buns
4330,baking powder
4330,bottled water
4330,rum
4330,salty snack
4331,chocolate
4331,hygiene articles
4332,citrus fruit
4332,pip fruit
4332,other vegetables
4332,whole milk
4333,butter
4333,yogurt
4333,salt
4334,frozen meals
4334,pastry
4334,pasta
4335,ham
4335,meat
4335,chicken
4335,tropical fruit
4336,berries
4336,soft cheese
4336,specialty cheese
4336,long life bakery product
4337,flower (seeds)
4338,hamburger meat
4338,hard cheese
4338,pasta
4338,canned vegetables
4339,soda
4339,misc. beverages
4339,sparkling wine
4339,chewing gum
4340,specialty chocolate
4340,shopping bags
4341,frankfurter
4341,root vegetables
4342,canned beer
4343,frozen meals
4343,soda
4343,shopping bags
4344,whole milk
4345,misc. beverages
4346,canned beer
4347,root vegetables
4348,sausage
4348,onions
4349,canned beer
4349,male cosmetics
4350,tropical fruit
4350,onions
4350,spread cheese
4350,coffee
4351,canned beer
4351,liquor (appetizer)
4351,red/blush wine
4351,dental care
4352,light bulbs
4352,newspapers
4353,pastry
4353,soda
4354,sausage
4354,ham
4354,dessert
4355,canned beer
4356,soda
4357,canned beer
4357,newspapers
4358,cat food
4358,waffles
4359,sausage
4359,meat
4359,pork
4359,root vegetables
4360,other vegetables
4360,sliced cheese
4360,margarine
4360,cat food
4361,coffee
4361,dental care
4362,bottled water
4362,soda
4363,soda
4363,chocolate
4364,rolls/buns
4365,pork
4366,frozen meals
4367,soda
4368,pastry
4368,soda
4369,shopping bags
4370,brown bread
4370,bottled water
4371,yogurt
4372,bottled beer
4373,pip fruit
4373,whole milk
4373,rolls/buns
4373,pickled vegetables
4374,waffles
4375,hamburger meat
4375,other vegetables
4375,frozen vegetables
4375,frozen meals
4376,cat food
4376,fruit/vegetable juice
4377,long life bakery product
4377,pot plants
4378,ham
4378,whipped/sour cream
4378,beverages
4378,domestic eggs
4379,fruit/vegetable juice
4380,butter
4380,napkins
4381,whole milk
4381,seasonal products
4381,shopping bags
4382,dessert
4383,photo/film
4384,bags
4385,rolls/buns
4385,brown bread
4386,brown bread
4386,bottled water
4386,soda
4386,fruit/vegetable juice
4387,bottled beer
4387,newspapers
4387,photo/film
4388,beef
4388,root vegetables
4388,other vegetables
4388,margarine
4389,salty snack
4389,waffles
4389,specialty chocolate
4389,kitchen towels
4390,newspapers
4391,dessert
4391,soft cheese
4391,rolls/buns
4392,misc. beverages
4393,sugar
4394,sausage
4394,rolls/buns
4394,soda
4394,chocolate
4395,whole milk
4395,canned fish
4395,newspapers
4396,sausage
4396,finished products
4396,beverages
4396,domestic eggs
4397,pastry
4397,salty snack
4398,canned beer
4399,citrus fruit
4399,tropical fruit
4399,frozen meals
4399,frozen dessert
4400,rolls/buns
4400,misc. beverages
4401,sausage
4401,bottled beer
4401,liquor
4401,red/blush wine
4402,whole milk
4402,newspapers
4403,pip fruit
4403,whole milk
4403,pastry
4403,waffles
4404,cake bar
4404,specialty bar
4404,shopping bags
4405,frankfurter
4405,bottled beer
4406,citrus fruit
4406,whole milk
4407,misc. beverages
4408,frankfurter
4408,beef
4408,brown bread
4408,margarine
4409,soda
4409,candy
4410,chocolate
4410,napkins
4411,ham
4411,tropical fruit
4411,pip fruit
4411,grapes
4412,berries
4412,other vegetables
4412,curd
4412,dessert
4413,yogurt
4413,rolls/buns
4413,margarine
4413,honey
4414,specialty chocolate
4414,detergent
4414,napkins
4414,cling film/bags
4415,frankfurter
4415,brown bread
4415,bottled beer
4416,brown bread
4417,rolls/buns
4417,white bread
4417,waffles
4418,pip fruit
4418,zwieback
4418,salty snack
4418,cake bar
4419,specialty bar
4420,sausage
4420,root vegetables
4420,whole milk
4420,rolls/buns
4421,brown bread
4421,margarine
4421,soda
4421,long life bakery product
4422,cake bar
4423,root vegetables
4423,whole milk
4423,rolls/buns
4424,pork
4424,brown bread
4424,salt
4424,liquor
4425,shopping bags
4426,whole milk
4426,yogurt
4426,rolls/buns
4426,waffles
4427,specialty bar
4428,beverages
4429,tropical fruit
4429,domestic eggs
4429,newspapers
4430,specialty chocolate
4431,pastry
4432,cat food
4433,chicken
4433,citrus fruit
4433,root vegetables
4433,other vegetables
4434,beverages
4434,ice cream
4434,rice
4434,Instant food products
4435,sweet spreads
4435,canned fish
4435,soda
4435,fruit/vegetable juice
4436,red/blush wine
4436,newspapers
4436,shopping bags
4437,bottled beer
4437,liquor
